Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Bardet Biedl Syndrome WP5234	7/88	0.9998396839280813	0.9999962908128224	0	0	0.31292815210197433	5.0171433888828E-5	DYNC2I2;NEK8;SMO;RAB23;CNGA1;PKD1L1;WDPCP
Selenium Metabolism And Selenoproteins WP28	2/47	0.9998466511562659	0.9999962908128224	0	0	0.16111883789213413	2.470928211288363E-5	GPX3;SELENOV
NF1 Copy Number Variation Syndrome WP5366	9/104	0.9998755929659363	0.9999962908128224	0	0	0.3428958977429643	4.266131536969175E-5	RTN4R;H4C8;EVI2A;ATAD5;ROCK2;EGF;EXOC5;NGF;SOS1
DNA Repair Pathways Full Network WP4946	10/120	0.9999687258291422	0.9999962908128224	0	0	0.3288012498416586	1.0283147265095952E-5	LIG1;CENPX;CCNH;FANCD2;NTHL1;POLD1;FANCA;GTF2H2;RAD23B;DDB2
Ciliary Landscape WP4352	23/215	0.9999862331039262	0.9999962908128224	0	0	0.43228802702073144	5.9513053075359414E-6	DYNC2I2;NEK8;TFAP2C;ECHS1;INTU;TFAP2E;WHRN;ANKS3;NEK7;IQGAP3;EHBP1;APMAP;RABEP2;WNK1;CBS;CDH23;LCN2;STOM;DYNLRB2;EXOC5;VIM;CALM1;MCM2
Ciliopathies WP4803	16/184	0.9999943040851167	0.9999962908128224	0	0	0.34365448504983387	1.9574322707999918E-6	DYNC2I2;ODAD1;NEK8;CCDC39;INTU;DNAAF1;ANKS3;DNAJB13;PKD1L1;TULP1;CCDC28B;SMO;TBC1D32;RAB23;CNGA1;WDPCP
Mitochondrial Complex I Assembly Model OXPHOS System WP4324	1/56	0.9999954950814091	0.9999962908128224	0	0	0.06585484040872222	2.9667136310143054E-7	NDUFS1
Genes Related To Primary Cilium Development Based On CRISPR WP4536	5/104	0.999995589985807	0.9999962908128224	0	0	0.18258436838812622	8.052014314961287E-7	DYNC2I2;TEDC1;TEDC2;RAB23;WDPCP
mRNA Processing WP411	5/125	0.9999956375373977	0.9999962908128224	0	0	0.15042913477151473	6.562429061511456E-7	SF3A2;SNRPD2;CPSF1;SNRNP70;CELF2
Electron Transport Chain OXPHOS System In Mitochondria WP111	4/105	0.9999958480683141	0.9999962908128224	0	0	0.1431234960230717	5.942402117586231E-7	SLC25A27;UCP2;NDUFS1;COX7A1
Joubert Syndrome WP4656	2/76	0.9999961097393331	0.9999962908128224	0	0	0.09779598792116177	3.8045262522454625E-7	NEK8;PDE6B
Oxidative Phosphorylation WP623	1/60	0.9999961570623431	0.9999962908128224	0	0	0.06137439362099102	2.3585842160873017E-7	NDUFS1
Proteasome Degradation WP183	1/62	0.9999962908128224	0.9999962908128224	0	0	0.059354520069144996	2.2015743307738296E-7	PSMD1
